Track Object Material Regime X_Rate Y_Rate Z_Rate Original_Length Pad
4272 rod_1.stl DIFFUSE STABLE 0.0 0.0 2.621 400 0.0
4273 panel_3.stl DIFFUSE TUMBLING 0.0 0.663 2.272 400 0.0
4277 panel_1.stl DIFFUSE STABLE 0.0 2.937 0.0 400 0.0
4279 bus_2.stl DIFFUSE TUMBLING 0.0 1.06 0.903 400 0.0
4280 panel_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4282 bus_1.stl DIFFUSE TUMBLING 2.208 3.064 2.417 400 0.0
4283 rod_2.stl DIFFUSE TUMBLING 0.921 0.901 0.406 400 0.0
4285 rod_2.stl DIFFUSE TUMBLING 0.0 3.106 1.076 400 0.0
4286 antenna_2.stl SPECULAR TUMBLING 2.864 3.141 0.893 400 0.0
4288 cone_1.stl DIFFUSE TUMBLING 1.535 2.882 2.739 400 0.0
429 rod_1.stl DIFFUSE STABLE 0.0 0.0 1.432 363 0.092
4290 antenna_2.stl SPECULAR TUMBLING 0.0 2.728 1.659 400 0.0
4291 bus_1.stl DIFFUSE TUMBLING 2.418 1.646 0.0 400 0.0
4293 cone_3.stl DIFFUSE TUMBLING 2.063 1.552 0.705 400 0.0
4294 rod_2.stl DIFFUSE TUMBLING 0.316 0.248 0.453 400 0.0
4296 panel_3.stl SPECULAR TUMBLING 0.0 2.484 1.851 400 0.0
4297 panel_3.stl SPECULAR TUMBLING 0.0 0.643 2.687 400 0.0
4298 panel_3.stl SPECULAR TUMBLING 1.728 0.464 0.0 400 0.0
43 bus_2.stl DIFFUSE TUMBLING 2.413 1.455 1.619 400 0.0
4300 cone_2.stl DIFFUSE TUMBLING 0.875 0.0 2.15 400 0.0
4301 bus_3.stl DIFFUSE TUMBLING 0.0 1.682 2.9 376 0.06
4306 panel_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4308 bus_1.stl DIFFUSE STABLE 1.788 0.0 0.0 400 0.0
4309 cone_1.stl DIFFUSE STABLE 0.0 0.0 2.1 400 0.0
431 cone_3.stl DIFFUSE STABLE 0.0 2.942 0.0 400 0.0
4310 antenna_1.stl SPECULAR TUMBLING 1.112 3.104 3.093 400 0.0
4311 bus_2.stl DIFFUSE TUMBLING 0.674 2.887 2.194 400 0.0
4312 bus_2.stl DIFFUSE TUMBLING 0.0 1.556 1.519 400 0.0
4313 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4315 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4316 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4317 bus_1.stl DIFFUSE TUMBLING 1.812 0.273 2.97 400 0.0
4318 cone_3.stl DIFFUSE TUMBLING 1.977 1.868 0.0 400 0.0
4321 bus_1.stl DIFFUSE TUMBLING 0.577 0.0 0.378 375 0.062
4323 rod_2.stl DIFFUSE TUMBLING 0.0 2.995 1.376 396 0.01
4324 panel_3.stl SOLAR TUMBLING 1.395 0.0 0.527 400 0.0
4325 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4326 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4330 panel_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4331 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4334 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4335 bus_2.stl DIFFUSE TUMBLING 1.106 0.215 0.0 400 0.0
4336 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4337 rod_3.stl DIFFUSE STABLE 1.676 0.0 0.0 400 0.0
4338 antenna_2.stl SPECULAR TUMBLING 1.177 3.09 1.704 400 0.0
4339 bus_1.stl DIFFUSE STABLE 0.0 0.0 1.904 400 0.0
434 rod_3.stl DIFFUSE TUMBLING 1.301 0.0 0.293 400 0.0
4340 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4344 antenna_3.stl SPECULAR TUMBLING 3.109 1.483 0.0 400 0.0
4345 cone_3.stl DIFFUSE STABLE 0.0 1.603 0.0 400 0.0
4346 rod_2.stl DIFFUSE STABLE 0.0 0.0 1.912 400 0.0
4347 bus_2.stl DIFFUSE TUMBLING 2.584 1.423 1.976 400 0.0
4348 antenna_2.stl SPECULAR STABLE 0.0 3.06 0.0 400 0.0
4350 antenna_2.stl SPECULAR TUMBLING 0.0 2.452 1.341 400 0.0
4353 antenna_1.stl SPECULAR TUMBLING 2.0 0.705 2.297 400 0.0
4354 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.3 400 0.0
4355 cone_2.stl DIFFUSE TUMBLING 3.106 2.558 2.027 400 0.0
4356 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4357 panel_3.stl DIFFUSE TUMBLING 0.0 1.761 3.108 400 0.0
4358 rod_2.stl DIFFUSE TUMBLING 0.463 2.997 0.0 400 0.0
436 antenna_3.stl SPECULAR TUMBLING 2.312 0.32 2.66 400 0.0
4362 panel_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4364 panel_1.stl DIFFUSE STABLE 0.0 0.0 0.0 351 0.122
4365 rod_3.stl DIFFUSE TUMBLING 2.273 0.0 3.118 400 0.0
4366 bus_3.stl DIFFUSE TUMBLING 0.541 2.83 2.844 400 0.0
4368 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 391 0.022
4369 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
437 antenna_2.stl SPECULAR TUMBLING 2.456 2.286 1.769 400 0.0
4371 antenna_3.stl SPECULAR TUMBLING 2.653 1.335 1.04 400 0.0
4372 panel_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4373 bus_3.stl DIFFUSE TUMBLING 0.0 0.401 0.973 400 0.0
4375 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4376 panel_1.stl DIFFUSE STABLE 0.0 1.543 0.0 400 0.0
4377 rod_2.stl DIFFUSE TUMBLING 0.0 0.543 1.075 393 0.018
4378 antenna_3.stl SPECULAR TUMBLING 1.472 0.0 1.187 400 0.0
4379 antenna_1.stl SPECULAR TUMBLING 2.723 1.479 0.0 400 0.0
438 panel_1.stl SOLAR TUMBLING 2.1 0.446 0.938 400 0.0
4382 bus_3.stl DIFFUSE TUMBLING 1.315 2.195 1.761 400 0.0
4383 cone_3.stl DIFFUSE TUMBLING 2.964 2.18 0.0 400 0.0
4384 cone_1.stl DIFFUSE TUMBLING 1.577 2.423 0.0 400 0.0
4385 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4388 bus_1.stl DIFFUSE TUMBLING 2.985 1.231 1.473 400 0.0
439 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.693 400 0.0
4391 cone_1.stl DIFFUSE TUMBLING 2.825 0.0 1.427 400 0.0
4392 panel_1.stl DIFFUSE STABLE 0.0 0.0 0.404 400 0.0
4393 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4394 antenna_3.stl SPECULAR TUMBLING 1.991 2.654 2.881 400 0.0
4395 rod_1.stl DIFFUSE TUMBLING 2.572 0.0 1.437 400 0.0
4397 antenna_3.stl SPECULAR TUMBLING 2.108 2.775 2.737 400 0.0
4398 antenna_1.stl SPECULAR TUMBLING 0.0 1.265 0.346 400 0.0
4399 panel_3.stl SPECULAR TUMBLING 1.086 0.0 0.933 400 0.0
44 cone_3.stl DIFFUSE STABLE 1.785 0.0 0.0 400 0.0
4400 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4401 rod_3.stl DIFFUSE STABLE 0.0 2.853 0.0 400 0.0
4402 panel_3.stl SOLAR STABLE 0.0 0.0 0.0 400 0.0
4403 antenna_2.stl SPECULAR TUMBLING 0.659 1.742 0.383 400 0.0
4405 bus_3.stl DIFFUSE TUMBLING 2.336 2.854 1.746 380 0.05
4406 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4408 panel_2.stl DIFFUSE TUMBLING 1.153 0.213 3.041 350 0.125
4409 panel_2.stl SPECULAR TUMBLING 2.862 1.228 0.0 400 0.0
4412 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4413 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4416 bus_1.stl DIFFUSE TUMBLING 2.899 2.119 1.607 400 0.0
4418 panel_3.stl DIFFUSE TUMBLING 2.548 0.0 2.924 400 0.0
442 panel_1.stl DIFFUSE STABLE 0.0 0.0 0.0 378 0.055
4420 panel_1.stl DIFFUSE TUMBLING 2.771 1.28 2.968 400 0.0
4421 antenna_1.stl SPECULAR TUMBLING 0.0 1.874 1.237 400 0.0
4424 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4425 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.372 400 0.0
4428 panel_3.stl SOLAR TUMBLING 0.0 1.257 0.83 400 0.0
443 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.835 400 0.0
4430 bus_1.stl DIFFUSE TUMBLING 3.08 0.0 2.044 400 0.0
4431 bus_2.stl DIFFUSE TUMBLING 0.956 0.758 0.0 400 0.0
4433 panel_2.stl SOLAR STABLE 0.253 0.0 0.0 400 0.0
4435 antenna_3.stl SPECULAR TUMBLING 0.0 2.775 1.826 400 0.0
4437 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4438 panel_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4441 rod_2.stl DIFFUSE STABLE 0.0 0.0 2.94 400 0.0
4443 bus_2.stl DIFFUSE TUMBLING 0.495 0.0 2.885 400 0.0
4444 cone_3.stl DIFFUSE TUMBLING 0.689 0.0 2.004 400 0.0
4445 cone_1.stl DIFFUSE TUMBLING 0.834 0.0 1.197 358 0.105
4446 antenna_3.stl SPECULAR TUMBLING 2.254 0.0 2.34 400 0.0
4447 panel_1.stl SOLAR STABLE 0.0 0.928 0.0 400 0.0
4448 bus_2.stl DIFFUSE TUMBLING 0.499 2.811 0.378 400 0.0
4449 cone_3.stl DIFFUSE STABLE 0.0 0.0 1.863 400 0.0
445 rod_2.stl DIFFUSE STABLE 2.503 0.0 0.0 400 0.0
4453 rod_3.stl DIFFUSE TUMBLING 0.0 0.359 0.7 400 0.0
4454 cone_2.stl DIFFUSE TUMBLING 2.131 2.775 0.0 400 0.0
4455 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4456 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 380 0.05
4457 bus_2.stl DIFFUSE TUMBLING 0.32 1.132 1.27 400 0.0
4458 panel_2.stl SOLAR STABLE 1.377 0.0 0.0 400 0.0
446 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4460 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4462 bus_2.stl DIFFUSE TUMBLING 0.807 2.903 0.62 400 0.0
4463 panel_2.stl SPECULAR TUMBLING 0.0 2.942 2.559 400 0.0
4464 antenna_2.stl SPECULAR TUMBLING 0.951 0.0 0.918 400 0.0
4466 cone_1.stl DIFFUSE STABLE 0.0 1.955 0.0 400 0.0
4467 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4469 rod_3.stl DIFFUSE TUMBLING 1.233 0.792 2.464 400 0.0
447 panel_3.stl SPECULAR TUMBLING 2.578 2.236 2.348 400 0.0
4471 cone_2.stl DIFFUSE STABLE 0.0 2.69 0.0 400 0.0
4473 cone_2.stl DIFFUSE TUMBLING 0.382 1.256 1.405 400 0.0
4476 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4477 rod_1.stl DIFFUSE TUMBLING 0.817 2.336 2.351 400 0.0
4479 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4480 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4482 bus_2.stl DIFFUSE STABLE 0.0 0.0 2.694 400 0.0
4486 antenna_3.stl SPECULAR TUMBLING 0.0 2.74 0.405 400 0.0
4487 antenna_1.stl SPECULAR STABLE 1.337 0.0 0.0 400 0.0
4488 panel_2.stl SOLAR TUMBLING 1.239 1.472 2.893 400 0.0
449 antenna_3.stl SPECULAR TUMBLING 2.39 2.935 0.799 400 0.0
4490 rod_3.stl DIFFUSE TUMBLING 2.597 2.661 1.452 400 0.0
4492 cone_3.stl DIFFUSE TUMBLING 0.551 2.868 0.0 397 0.007
4494 cone_2.stl DIFFUSE TUMBLING 0.471 0.794 2.442 400 0.0
4495 rod_1.stl DIFFUSE TUMBLING 2.674 1.489 1.776 400 0.0
4496 cone_3.stl DIFFUSE TUMBLING 0.0 2.734 0.871 400 0.0
4497 rod_1.stl DIFFUSE TUMBLING 0.235 0.757 2.765 400 0.0
4498 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4499 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
45 panel_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
450 cone_3.stl DIFFUSE TUMBLING 2.329 0.0 0.349 400 0.0
4500 panel_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4501 cone_1.stl DIFFUSE TUMBLING 2.925 1.257 2.339 400 0.0
4502 panel_2.stl SOLAR STABLE 0.0 0.0 0.0 400 0.0
4504 antenna_2.stl SPECULAR STABLE 0.0 0.0 1.483 400 0.0
4505 rod_1.stl DIFFUSE TUMBLING 2.365 2.802 0.546 400 0.0
4507 rod_3.stl DIFFUSE TUMBLING 0.497 2.422 1.153 400 0.0
4509 bus_3.stl DIFFUSE TUMBLING 2.823 1.962 1.005 400 0.0
451 rod_1.stl DIFFUSE TUMBLING 0.806 2.934 2.856 400 0.0
4513 cone_1.stl DIFFUSE TUMBLING 1.53 0.386 0.0 400 0.0
4516 rod_3.stl DIFFUSE STABLE 0.0 1.186 0.0 400 0.0
4517 antenna_1.stl SPECULAR TUMBLING 0.758 0.0 0.931 400 0.0
452 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4520 rod_1.stl DIFFUSE STABLE 0.0 0.97 0.0 400 0.0
4521 bus_3.stl DIFFUSE TUMBLING 0.98 0.322 1.344 400 0.0
4522 antenna_3.stl SPECULAR STABLE 1.144 0.0 0.0 400 0.0
4525 antenna_2.stl SPECULAR TUMBLING 3.128 1.612 2.372 400 0.0
4527 bus_3.stl DIFFUSE STABLE 0.0 0.0 1.346 400 0.0
4528 bus_3.stl DIFFUSE TUMBLING 1.0 2.726 0.0 400 0.0
4529 antenna_3.stl SPECULAR TUMBLING 2.305 2.691 2.969 400 0.0
453 cone_2.stl DIFFUSE TUMBLING 0.0 2.873 0.551 400 0.0
4530 panel_3.stl DIFFUSE STABLE 1.627 0.0 0.0 400 0.0
4531 cone_1.stl DIFFUSE TUMBLING 0.551 0.0 1.571 400 0.0
4532 cone_3.stl DIFFUSE STABLE 0.0 0.0 1.858 400 0.0
4533 panel_1.stl SPECULAR TUMBLING 0.0 0.685 1.862 400 0.0
4534 bus_3.stl DIFFUSE TUMBLING 2.709 2.055 3.116 400 0.0
4536 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4537 panel_2.stl SOLAR STABLE 0.0 0.0 0.0 400 0.0
4538 cone_3.stl DIFFUSE TUMBLING 1.638 0.913 0.0 400 0.0
4539 rod_1.stl DIFFUSE TUMBLING 3.03 1.802 1.831 400 0.0
454 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4540 cone_2.stl DIFFUSE TUMBLING 2.074 0.442 1.164 400 0.0
4541 antenna_2.stl SPECULAR STABLE 0.0 2.103 0.0 400 0.0
4542 rod_3.stl DIFFUSE STABLE 0.0 1.101 0.0 400 0.0
4544 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 357 0.107
4545 panel_1.stl DIFFUSE TUMBLING 1.557 2.048 0.223 400 0.0
4548 antenna_2.stl SPECULAR TUMBLING 1.528 1.076 2.188 400 0.0
4549 antenna_2.stl SPECULAR TUMBLING 3.02 2.488 2.683 400 0.0
455 cone_1.stl DIFFUSE TUMBLING 2.983 2.39 0.569 400 0.0
4550 rod_1.stl DIFFUSE TUMBLING 1.065 1.125 0.851 400 0.0
4552 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4555 rod_1.stl DIFFUSE TUMBLING 1.726 1.555 1.395 400 0.0
4556 rod_2.stl DIFFUSE STABLE 1.913 0.0 0.0 400 0.0
4557 cone_3.stl DIFFUSE STABLE 0.0 2.51 0.0 400 0.0
4558 panel_3.stl DIFFUSE STABLE 0.0 1.082 0.0 400 0.0
4559 bus_1.stl DIFFUSE STABLE 0.0 0.535 0.0 400 0.0
456 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4561 antenna_3.stl SPECULAR STABLE 0.0 1.537 0.0 400 0.0
4563 cone_3.stl DIFFUSE TUMBLING 1.991 0.744 1.947 400 0.0
4565 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4566 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4567 rod_3.stl DIFFUSE STABLE 2.901 0.0 0.0 400 0.0
457 cone_2.stl DIFFUSE STABLE 0.0 0.0 1.995 400 0.0
4571 panel_1.stl SPECULAR STABLE 0.0 0.0 0.434 400 0.0
4572 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4573 cone_3.stl DIFFUSE TUMBLING 1.738 1.951 0.0 400 0.0
4575 cone_1.stl DIFFUSE TUMBLING 0.8 2.302 2.671 359 0.102
4576 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4577 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4578 cone_3.stl DIFFUSE TUMBLING 0.471 1.687 2.297 400 0.0
4579 cone_3.stl DIFFUSE TUMBLING 2.195 2.213 2.397 400 0.0
4581 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4585 rod_3.stl DIFFUSE TUMBLING 0.862 2.439 2.069 400 0.0
4589 cone_3.stl DIFFUSE TUMBLING 3.08 0.358 1.784 400 0.0
459 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 365 0.087
4591 cone_2.stl DIFFUSE TUMBLING 1.77 0.0 1.837 400 0.0
4592 cone_3.stl DIFFUSE TUMBLING 0.0 0.924 1.301 400 0.0
4593 panel_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4595 rod_1.stl DIFFUSE STABLE 0.0 3.097 0.0 353 0.117
4596 cone_3.stl DIFFUSE TUMBLING 2.094 0.802 2.653 400 0.0
4597 cone_1.stl DIFFUSE TUMBLING 2.399 1.086 0.0 400 0.0
4598 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4599 panel_1.stl DIFFUSE TUMBLING 0.534 0.0 0.769 400 0.0
46 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
460 rod_3.stl DIFFUSE TUMBLING 3.046 2.294 0.0 389 0.028
4601 panel_2.stl DIFFUSE TUMBLING 2.554 1.155 0.648 400 0.0
4603 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.846 400 0.0
4606 bus_3.stl DIFFUSE TUMBLING 0.717 1.596 1.703 400 0.0
4608 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.93 400 0.0
461 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4610 cone_3.stl DIFFUSE TUMBLING 2.415 1.642 0.0 400 0.0
4611 cone_2.stl DIFFUSE STABLE 0.0 2.337 0.0 400 0.0
4612 rod_2.stl DIFFUSE TUMBLING 2.865 1.749 0.0 400 0.0
4613 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4614 bus_3.stl DIFFUSE STABLE 2.15 0.0 0.0 400 0.0
4615 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4617 rod_1.stl DIFFUSE STABLE 0.0 0.0 2.184 400 0.0
462 cone_3.stl DIFFUSE TUMBLING 0.357 0.789 0.312 400 0.0
4620 bus_1.stl DIFFUSE TUMBLING 2.997 0.487 1.132 400 0.0
4621 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4623 bus_3.stl DIFFUSE STABLE 2.879 0.0 0.0 400 0.0
4624 rod_3.stl DIFFUSE TUMBLING 0.0 2.833 3.046 400 0.0
4625 rod_3.stl DIFFUSE TUMBLING 0.572 0.695 2.127 400 0.0
4626 cone_1.stl DIFFUSE TUMBLING 1.81 2.648 0.77 400 0.0
4627 panel_3.stl SOLAR TUMBLING 0.0 1.556 2.713 400 0.0
4629 cone_3.stl DIFFUSE TUMBLING 2.08 2.75 2.455 400 0.0
463 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4630 panel_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4631 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4632 antenna_3.stl SPECULAR TUMBLING 0.452 1.942 2.123 400 0.0
4634 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.998 400 0.0
4637 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4639 bus_2.stl DIFFUSE TUMBLING 2.338 0.0 1.364 400 0.0
464 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4640 cone_1.stl DIFFUSE TUMBLING 1.085 1.638 0.364 400 0.0
4641 cone_1.stl DIFFUSE TUMBLING 0.841 1.146 0.219 400 0.0
4644 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4648 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
465 rod_3.stl DIFFUSE STABLE 1.208 0.0 0.0 400 0.0
4651 antenna_2.stl SPECULAR TUMBLING 0.581 2.64 2.769 400 0.0
4652 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4654 panel_1.stl DIFFUSE STABLE 0.0 0.0 2.265 400 0.0
4656 cone_2.stl DIFFUSE TUMBLING 2.392 0.757 1.655 400 0.0
4657 rod_3.stl DIFFUSE TUMBLING 2.277 2.379 0.982 400 0.0
4659 panel_2.stl SOLAR STABLE 0.0 0.0 0.0 400 0.0
466 bus_2.stl DIFFUSE TUMBLING 0.0 0.799 0.459 400 0.0
4660 cone_3.stl DIFFUSE TUMBLING 0.409 0.0 1.797 400 0.0
4661 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4662 bus_1.stl DIFFUSE TUMBLING 1.478 1.748 0.0 400 0.0
4666 antenna_1.stl SPECULAR TUMBLING 0.845 2.377 0.0 400 0.0
4667 antenna_1.stl SPECULAR TUMBLING 2.756 2.464 3.044 400 0.0
4668 antenna_2.stl SPECULAR TUMBLING 1.78 1.184 2.972 400 0.0
4672 rod_1.stl DIFFUSE TUMBLING 0.901 1.324 0.0 400 0.0
4673 rod_2.stl DIFFUSE TUMBLING 0.0 3.081 0.842 400 0.0
4675 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4676 cone_1.stl DIFFUSE TUMBLING 2.428 0.945 0.594 400 0.0
4677 bus_3.stl DIFFUSE STABLE 1.336 0.0 0.0 400 0.0
4678 panel_3.stl SOLAR STABLE 0.0 0.89 0.0 400 0.0
4680 rod_1.stl DIFFUSE TUMBLING 0.531 2.563 1.091 400 0.0
4681 cone_3.stl DIFFUSE STABLE 0.0 0.0 1.271 400 0.0
4682 antenna_3.stl SPECULAR TUMBLING 0.0 1.03 0.936 366 0.085
4683 rod_2.stl DIFFUSE STABLE 1.727 0.0 0.0 400 0.0
4684 panel_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4685 panel_2.stl SPECULAR TUMBLING 1.414 0.799 2.773 400 0.0
4688 antenna_2.stl SPECULAR TUMBLING 2.982 3.109 2.166 369 0.077
4689 antenna_1.stl SPECULAR TUMBLING 2.342 2.281 0.729 400 0.0
469 bus_1.stl DIFFUSE TUMBLING 1.745 1.872 0.0 400 0.0
4690 antenna_3.stl SPECULAR TUMBLING 2.993 0.732 0.0 400 0.0
4692 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4693 panel_1.stl DIFFUSE TUMBLING 2.1 0.879 0.0 400 0.0
4695 panel_3.stl SPECULAR TUMBLING 3.004 1.399 0.0 400 0.0
4696 cone_1.stl DIFFUSE TUMBLING 1.059 1.565 0.0 400 0.0
47 antenna_1.stl SPECULAR STABLE 0.0 2.601 0.0 400 0.0
4700 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4702 cone_2.stl DIFFUSE TUMBLING 1.3 0.433 1.097 400 0.0
4704 rod_2.stl DIFFUSE STABLE 0.0 1.447 0.0 400 0.0
4707 panel_3.stl SPECULAR TUMBLING 2.378 0.286 2.68 400 0.0
4708 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4709 panel_1.stl DIFFUSE TUMBLING 1.488 1.855 1.921 400 0.0
4710 rod_3.stl DIFFUSE STABLE 3.09 0.0 0.0 400 0.0
4711 bus_3.stl DIFFUSE TUMBLING 1.409 1.393 0.0 400 0.0
4714 panel_1.stl SOLAR TUMBLING 0.318 2.933 0.0 363 0.092
4715 antenna_2.stl SPECULAR TUMBLING 0.873 1.085 1.429 400 0.0
4717 panel_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4719 cone_2.stl DIFFUSE TUMBLING 1.356 0.0 2.942 400 0.0
472 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 397 0.007
4720 panel_3.stl SPECULAR TUMBLING 1.604 0.584 3.006 400 0.0
4722 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4723 antenna_3.stl SPECULAR STABLE 0.0 0.35 0.0 400 0.0
4724 rod_3.stl DIFFUSE STABLE 2.548 0.0 0.0 400 0.0
4725 panel_2.stl DIFFUSE TUMBLING 2.399 2.031 3.086 400 0.0
4727 panel_2.stl DIFFUSE STABLE 0.0 0.0 0.0 363 0.092
4728 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 358 0.105
473 bus_2.stl DIFFUSE TUMBLING 2.383 2.709 2.072 400 0.0
4730 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
4731 panel_2.stl DIFFUSE TUMBLING 1.232 0.0 0.247 400 0.0
4733 antenna_1.stl SPECULAR TUMBLING 1.765 0.822 0.495 400 0.0
4734 antenna_2.stl SPECULAR STABLE 0.574 0.0 0.0 400 0.0
4736 panel_2.stl SPECULAR STABLE 1.959 0.0 0.0 400 0.0
4739 antenna_1.stl SPECULAR TUMBLING 2.877 0.723 0.0 400 0.0
474 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4741 antenna_1.stl SPECULAR TUMBLING 0.245 0.0 1.671 400 0.0
4742 rod_3.stl DIFFUSE STABLE 1.65 0.0 0.0 400 0.0
4743 bus_3.stl DIFFUSE STABLE 0.0 0.0 1.703 400 0.0
4744 panel_1.stl SPECULAR TUMBLING 2.748 1.592 0.304 400 0.0
4746 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 0.0
4747 antenna_2.stl SPECULAR TUMBLING 1.797 2.851 1.152 400 0.0
4749 rod_3.stl DIFFUSE STABLE 0.0 1.434 0.0 377 0.058
475 bus_2.stl DIFFUSE TUMBLING 2.406 2.589 0.383 400 0.0
4750 panel_1.stl SOLAR STABLE 0.0 0.0 2.564 400 0.0
4751 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 0.0
