Track Object Material Regime X_Rate Y_Rate Z_Rate Original_Length Pad
4919 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
4920 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
4921 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
4922 rod_3.stl DIFFUSE STABLE 0.0 0.353 0.0 400 -0.333
4923 antenna_2.stl SPECULAR TUMBLING 0.0 0.678 0.977 400 -0.333
4925 panel_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
4927 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
4928 rod_1.stl DIFFUSE TUMBLING 0.797 1.503 1.506 399 -0.33
4930 panel_2.stl SOLAR TUMBLING 0.0 0.429 1.312 400 -0.333
4931 cone_1.stl DIFFUSE TUMBLING 1.189 2.357 2.165 400 -0.333
4932 antenna_2.stl SPECULAR TUMBLING 0.378 1.003 1.343 400 -0.333
4933 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
4935 panel_3.stl SPECULAR TUMBLING 0.0 1.512 1.993 400 -0.333
4937 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
4938 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 347 -0.157
4939 panel_3.stl DIFFUSE STABLE 0.0 1.318 0.0 400 -0.333
494 rod_2.stl DIFFUSE TUMBLING 2.892 2.605 2.98 400 -0.333
4940 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 278 0.073
4941 panel_2.stl SOLAR STABLE 0.0 0.0 0.0 400 -0.333
4942 rod_2.stl DIFFUSE STABLE 0.0 0.0 1.76 257 0.143
4944 panel_1.stl DIFFUSE TUMBLING 0.0 2.384 1.115 400 -0.333
4945 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
4947 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 285 0.05
4949 cone_1.stl DIFFUSE TUMBLING 0.266 0.0 0.477 277 0.077
495 panel_2.stl SOLAR TUMBLING 2.322 0.96 1.075 400 -0.333
4950 bus_1.stl DIFFUSE TUMBLING 0.0 2.525 2.807 400 -0.333
4951 panel_3.stl SPECULAR STABLE 1.391 0.0 0.0 400 -0.333
4953 rod_3.stl DIFFUSE TUMBLING 2.709 1.829 0.0 259 0.137
4954 antenna_1.stl SPECULAR TUMBLING 2.951 2.591 0.935 400 -0.333
4956 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
4958 rod_1.stl DIFFUSE STABLE 3.005 0.0 0.0 364 -0.213
4959 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
496 bus_1.stl DIFFUSE TUMBLING 2.028 2.529 3.019 400 -0.333
4961 antenna_2.stl SPECULAR STABLE 1.81 0.0 0.0 400 -0.333
4963 panel_1.stl SOLAR STABLE 0.0 0.0 0.0 400 -0.333
4964 panel_2.stl SOLAR TUMBLING 0.557 1.425 1.468 400 -0.333
4965 bus_1.stl DIFFUSE TUMBLING 2.506 2.935 1.005 400 -0.333
4967 panel_1.stl DIFFUSE TUMBLING 2.867 0.0 1.254 400 -0.333
4968 panel_2.stl SOLAR TUMBLING 2.646 2.252 0.0 315 -0.05
497 bus_1.stl DIFFUSE STABLE 0.0 0.0 3.068 400 -0.333
4970 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
4972 rod_2.stl DIFFUSE TUMBLING 1.398 0.426 1.596 400 -0.333
4973 antenna_2.stl SPECULAR TUMBLING 2.983 0.818 3.036 400 -0.333
4974 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
4975 cone_1.stl DIFFUSE TUMBLING 0.627 1.552 1.178 289 0.037
4976 antenna_1.stl SPECULAR TUMBLING 0.345 1.433 2.963 400 -0.333
4977 panel_2.stl SOLAR TUMBLING 0.0 1.536 1.858 278 0.073
4978 bus_3.stl DIFFUSE STABLE 0.0 0.0 2.586 400 -0.333
498 panel_3.stl SPECULAR TUMBLING 0.0 2.692 0.653 400 -0.333
4981 rod_3.stl DIFFUSE TUMBLING 2.217 2.613 0.479 325 -0.083
4983 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.636 400 -0.333
4984 cone_3.stl DIFFUSE STABLE 0.0 1.436 0.0 400 -0.333
4985 panel_1.stl SPECULAR STABLE 0.0 0.0 0.0 296 0.013
4986 bus_2.stl DIFFUSE STABLE 0.0 1.192 0.0 400 -0.333
4987 panel_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
4988 panel_2.stl SPECULAR TUMBLING 1.257 0.477 0.0 400 -0.333
4989 panel_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
4991 antenna_3.stl SPECULAR TUMBLING 2.802 1.793 2.447 400 -0.333
4992 panel_3.stl SPECULAR STABLE 0.0 0.0 0.0 297 0.01
4993 bus_3.stl DIFFUSE STABLE 0.0 0.719 0.0 400 -0.333
4994 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
4995 bus_1.stl DIFFUSE STABLE 1.903 0.0 0.0 283 0.057
4996 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
4997 bus_1.stl DIFFUSE TUMBLING 1.626 0.0 1.751 400 -0.333
4998 rod_1.stl DIFFUSE TUMBLING 1.713 2.338 3.082 285 0.05
5 cone_1.stl DIFFUSE STABLE 2.933 0.0 0.0 400 -0.333
50 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.632 400 -0.333
500 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
5000 bus_1.stl DIFFUSE TUMBLING 2.78 1.547 2.961 395 -0.317
5001 antenna_3.stl SPECULAR STABLE 0.0 0.0 1.758 400 -0.333
5002 bus_2.stl DIFFUSE TUMBLING 0.845 0.649 1.218 400 -0.333
5003 cone_1.stl DIFFUSE STABLE 0.0 0.882 0.0 400 -0.333
5005 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 263 0.123
5006 rod_1.stl DIFFUSE TUMBLING 3.046 0.0 1.262 383 -0.277
5007 rod_2.stl DIFFUSE TUMBLING 2.722 0.329 1.723 400 -0.333
5008 rod_2.stl DIFFUSE STABLE 0.0 0.849 0.0 400 -0.333
5010 rod_2.stl DIFFUSE STABLE 3.038 0.0 0.0 400 -0.333
5011 panel_2.stl DIFFUSE TUMBLING 2.337 0.829 0.0 400 -0.333
5012 bus_2.stl DIFFUSE TUMBLING 1.298 1.116 0.0 400 -0.333
5013 rod_3.stl DIFFUSE STABLE 1.352 0.0 0.0 400 -0.333
5014 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 362 -0.207
5017 panel_1.stl SOLAR TUMBLING 0.995 1.003 2.534 400 -0.333
5018 bus_2.stl DIFFUSE TUMBLING 0.967 1.94 0.0 297 0.01
5019 bus_1.stl DIFFUSE TUMBLING 1.516 1.054 0.0 400 -0.333
502 panel_3.stl SOLAR TUMBLING 0.0 2.929 0.281 360 -0.2
5020 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5021 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
5023 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 389 -0.297
5025 bus_3.stl DIFFUSE STABLE 0.783 0.0 0.0 400 -0.333
5027 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 338 -0.127
5029 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
5031 cone_1.stl DIFFUSE TUMBLING 0.839 0.242 3.068 400 -0.333
5032 antenna_1.stl SPECULAR TUMBLING 1.6 0.0 1.126 400 -0.333
5034 rod_2.stl DIFFUSE TUMBLING 1.717 0.863 0.0 400 -0.333
5035 bus_1.stl DIFFUSE STABLE 0.0 0.36 0.0 400 -0.333
5037 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 363 -0.21
5038 cone_1.stl DIFFUSE STABLE 0.0 0.0 1.811 340 -0.133
5039 rod_1.stl DIFFUSE TUMBLING 0.0 0.97 0.357 400 -0.333
504 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5040 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5041 panel_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5042 antenna_3.stl SPECULAR TUMBLING 1.413 0.521 0.0 400 -0.333
5043 cone_3.stl DIFFUSE TUMBLING 1.352 1.322 1.355 400 -0.333
5044 bus_3.stl DIFFUSE STABLE 0.77 0.0 0.0 400 -0.333
5045 bus_1.stl DIFFUSE TUMBLING 1.648 0.0 1.159 400 -0.333
5046 rod_1.stl DIFFUSE TUMBLING 1.329 0.628 0.0 400 -0.333
5047 cone_3.stl DIFFUSE TUMBLING 1.173 2.624 1.845 400 -0.333
5048 bus_3.stl DIFFUSE STABLE 0.0 0.0 1.523 400 -0.333
505 cone_2.stl DIFFUSE TUMBLING 0.445 1.818 2.475 251 0.163
5050 cone_2.stl DIFFUSE TUMBLING 2.761 1.063 0.735 400 -0.333
5053 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5055 panel_1.stl SPECULAR STABLE 0.0 0.0 2.128 295 0.017
5056 bus_1.stl DIFFUSE TUMBLING 3.039 0.0 2.91 400 -0.333
5058 cone_2.stl DIFFUSE TUMBLING 2.748 2.97 1.319 400 -0.333
5059 panel_3.stl SOLAR STABLE 0.0 0.0 0.0 400 -0.333
506 antenna_3.stl SPECULAR TUMBLING 2.089 0.788 0.0 400 -0.333
5060 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
5063 bus_2.stl DIFFUSE TUMBLING 0.0 2.121 1.004 400 -0.333
5064 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 322 -0.073
5065 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
5067 antenna_3.stl SPECULAR STABLE 0.0 0.287 0.0 289 0.037
5068 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5069 bus_1.stl DIFFUSE TUMBLING 2.603 2.561 2.832 400 -0.333
5071 cone_3.stl DIFFUSE STABLE 0.0 0.225 0.0 400 -0.333
5072 antenna_3.stl SPECULAR TUMBLING 2.608 1.941 2.873 400 -0.333
5073 bus_2.stl DIFFUSE STABLE 0.0 0.0 2.24 268 0.107
5074 antenna_3.stl SPECULAR TUMBLING 0.339 1.66 1.616 400 -0.333
5075 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 293 0.023
5076 antenna_2.stl SPECULAR STABLE 3.069 0.0 0.0 400 -0.333
5079 bus_2.stl DIFFUSE TUMBLING 0.51 2.892 0.0 400 -0.333
508 cone_3.stl DIFFUSE TUMBLING 0.0 2.253 1.166 400 -0.333
5081 panel_2.stl SPECULAR STABLE 0.0 0.0 1.807 298 0.007
5082 panel_3.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
5083 cone_2.stl DIFFUSE STABLE 0.0 0.0 2.7 400 -0.333
5084 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.407 400 -0.333
5085 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5086 antenna_1.stl SPECULAR TUMBLING 0.497 1.888 0.0 400 -0.333
5087 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5088 cone_3.stl DIFFUSE STABLE 0.0 2.3 0.0 400 -0.333
5089 bus_2.stl DIFFUSE TUMBLING 0.0 2.336 2.241 400 -0.333
509 rod_3.stl DIFFUSE TUMBLING 1.944 1.452 0.0 400 -0.333
5091 panel_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5092 bus_3.stl DIFFUSE STABLE 1.045 0.0 0.0 400 -0.333
5093 panel_3.stl SPECULAR TUMBLING 1.46 0.0 2.634 400 -0.333
5094 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
5095 panel_2.stl DIFFUSE TUMBLING 1.097 2.869 0.344 400 -0.333
5096 panel_3.stl SOLAR TUMBLING 0.645 1.098 2.988 400 -0.333
5097 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
51 panel_1.stl DIFFUSE STABLE 2.202 0.0 0.0 400 -0.333
510 rod_3.stl DIFFUSE TUMBLING 0.903 0.0 2.014 400 -0.333
5100 cone_1.stl DIFFUSE STABLE 1.471 0.0 0.0 400 -0.333
5101 rod_2.stl DIFFUSE STABLE 0.0 0.0 2.775 400 -0.333
5103 bus_2.stl DIFFUSE STABLE 0.0 2.273 0.0 400 -0.333
5104 antenna_3.stl SPECULAR TUMBLING 0.557 1.509 2.566 400 -0.333
5105 cone_1.stl DIFFUSE STABLE 0.0 0.249 0.0 400 -0.333
5106 panel_1.stl SOLAR STABLE 1.856 0.0 0.0 400 -0.333
5108 rod_2.stl DIFFUSE TUMBLING 0.482 3.044 1.489 400 -0.333
511 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.972 256 0.147
5110 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5112 antenna_1.stl SPECULAR TUMBLING 2.895 0.812 1.133 309 -0.03
5113 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
5114 bus_2.stl DIFFUSE STABLE 3.016 0.0 0.0 261 0.13
5115 antenna_2.stl SPECULAR STABLE 0.377 0.0 0.0 400 -0.333
5118 rod_1.stl DIFFUSE STABLE 0.919 0.0 0.0 377 -0.257
512 rod_3.stl DIFFUSE STABLE 0.562 0.0 0.0 400 -0.333
5120 panel_2.stl SPECULAR STABLE 0.0 0.0 0.0 333 -0.11
5121 bus_2.stl DIFFUSE TUMBLING 1.505 0.0 1.458 400 -0.333
5122 cone_1.stl DIFFUSE TUMBLING 0.259 2.431 0.632 400 -0.333
5124 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 286 0.047
5125 antenna_3.stl SPECULAR TUMBLING 2.693 0.331 1.904 393 -0.31
5126 rod_3.stl DIFFUSE STABLE 1.167 0.0 0.0 400 -0.333
5128 rod_2.stl DIFFUSE STABLE 0.0 1.049 0.0 310 -0.033
5129 cone_2.stl DIFFUSE TUMBLING 1.285 0.0 2.51 253 0.157
513 cone_1.stl DIFFUSE TUMBLING 1.271 0.0 2.577 261 0.13
5131 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.0 367 -0.223
5132 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5133 bus_3.stl DIFFUSE TUMBLING 1.049 0.979 0.0 400 -0.333
5134 panel_2.stl SPECULAR STABLE 0.611 0.0 0.0 400 -0.333
5135 cone_1.stl DIFFUSE TUMBLING 2.276 0.0 2.829 398 -0.327
5136 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.971 400 -0.333
5137 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 293 0.023
5138 bus_1.stl DIFFUSE TUMBLING 3.089 3.133 0.954 400 -0.333
5139 antenna_2.stl SPECULAR TUMBLING 2.033 1.546 2.657 330 -0.1
514 panel_1.stl SOLAR STABLE 0.0 0.0 0.0 400 -0.333
5141 bus_2.stl DIFFUSE TUMBLING 1.635 0.536 0.0 400 -0.333
5143 cone_1.stl DIFFUSE STABLE 0.0 0.0 2.24 374 -0.247
5144 bus_3.stl DIFFUSE TUMBLING 0.743 0.574 1.254 400 -0.333
5146 panel_2.stl SPECULAR TUMBLING 0.0 0.77 2.724 400 -0.333
5147 panel_3.stl SPECULAR STABLE 0.0 1.206 0.0 400 -0.333
5148 cone_2.stl DIFFUSE STABLE 0.0 1.903 0.0 400 -0.333
515 bus_3.stl DIFFUSE TUMBLING 2.885 1.142 0.0 318 -0.06
5150 bus_2.stl DIFFUSE STABLE 0.0 0.0 2.53 264 0.12
5151 rod_3.stl DIFFUSE TUMBLING 1.65 1.149 2.775 356 -0.187
5152 panel_2.stl SOLAR TUMBLING 0.839 0.554 0.527 400 -0.333
5153 antenna_1.stl SPECULAR TUMBLING 1.927 1.311 0.304 400 -0.333
5155 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.796 266 0.113
5156 panel_2.stl SPECULAR TUMBLING 0.754 2.213 1.038 342 -0.14
5158 rod_2.stl DIFFUSE TUMBLING 0.531 1.756 1.185 284 0.053
5159 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 358 -0.193
516 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.633 400 -0.333
5161 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5162 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5164 bus_2.stl DIFFUSE STABLE 0.0 0.413 0.0 256 0.147
5165 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 339 -0.13
5166 bus_3.stl DIFFUSE TUMBLING 2.307 2.97 1.561 400 -0.333
5168 bus_1.stl DIFFUSE STABLE 2.691 0.0 0.0 366 -0.22
517 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5170 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5173 cone_3.stl DIFFUSE STABLE 0.0 2.233 0.0 400 -0.333
5175 rod_2.stl DIFFUSE TUMBLING 3.036 0.0 1.348 400 -0.333
5176 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 261 0.13
5177 panel_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5179 bus_1.stl DIFFUSE STABLE 1.997 0.0 0.0 400 -0.333
518 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5180 panel_2.stl SOLAR TUMBLING 2.953 0.509 0.0 400 -0.333
5181 panel_1.stl DIFFUSE STABLE 0.0 0.0 2.609 400 -0.333
5182 antenna_3.stl SPECULAR STABLE 2.401 0.0 0.0 400 -0.333
5183 antenna_1.stl SPECULAR TUMBLING 2.856 1.303 0.846 400 -0.333
5184 antenna_1.stl SPECULAR TUMBLING 0.0 0.247 1.873 354 -0.18
5185 rod_1.stl DIFFUSE TUMBLING 1.592 3.124 0.0 400 -0.333
5186 cone_2.stl DIFFUSE TUMBLING 0.0 0.25 2.473 400 -0.333
5187 bus_1.stl DIFFUSE TUMBLING 1.923 1.28 2.121 400 -0.333
519 cone_3.stl DIFFUSE STABLE 0.0 0.0 2.913 400 -0.333
5190 panel_3.stl SPECULAR TUMBLING 1.727 1.24 0.0 400 -0.333
5191 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
5193 antenna_3.stl SPECULAR TUMBLING 1.308 0.0 2.16 400 -0.333
5194 panel_1.stl DIFFUSE TUMBLING 0.769 0.0 1.158 400 -0.333
5195 cone_1.stl DIFFUSE TUMBLING 0.0 1.783 1.345 400 -0.333
5197 bus_2.stl DIFFUSE TUMBLING 2.468 1.167 0.0 312 -0.04
5198 antenna_1.stl SPECULAR TUMBLING 2.768 3.133 0.0 400 -0.333
5199 bus_2.stl DIFFUSE TUMBLING 0.0 2.998 2.028 400 -0.333
52 cone_1.stl DIFFUSE STABLE 0.0 2.802 0.0 400 -0.333
520 antenna_1.stl SPECULAR TUMBLING 0.0 0.785 2.923 400 -0.333
5201 antenna_3.stl SPECULAR TUMBLING 2.433 3.104 2.884 400 -0.333
5202 bus_1.stl DIFFUSE TUMBLING 2.037 2.984 0.0 270 0.1
5204 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 278 0.073
5205 cone_1.stl DIFFUSE TUMBLING 0.0 2.041 2.173 400 -0.333
5207 rod_3.stl DIFFUSE STABLE 1.796 0.0 0.0 400 -0.333
5208 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 304 -0.013
5209 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 395 -0.317
521 cone_1.stl DIFFUSE TUMBLING 0.823 1.18 2.55 400 -0.333
5211 panel_1.stl DIFFUSE STABLE 0.0 0.0 0.0 392 -0.307
5212 cone_1.stl DIFFUSE STABLE 0.0 0.0 2.864 283 0.057
5213 cone_2.stl DIFFUSE TUMBLING 0.958 2.285 1.147 400 -0.333
5215 antenna_2.stl SPECULAR TUMBLING 1.151 2.057 1.105 400 -0.333
5217 cone_2.stl DIFFUSE STABLE 2.468 0.0 0.0 400 -0.333
5219 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 332 -0.107
522 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 256 0.147
5220 cone_3.stl DIFFUSE TUMBLING 1.755 0.0 2.99 400 -0.333
5222 panel_3.stl DIFFUSE TUMBLING 2.447 0.268 1.684 372 -0.24
5223 panel_1.stl SPECULAR TUMBLING 1.262 0.418 1.998 400 -0.333
5226 panel_2.stl DIFFUSE STABLE 2.025 0.0 0.0 400 -0.333
5228 panel_1.stl SPECULAR TUMBLING 0.783 0.0 0.842 400 -0.333
5229 panel_3.stl SPECULAR STABLE 1.179 0.0 0.0 400 -0.333
5230 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 327 -0.09
5231 rod_3.stl DIFFUSE STABLE 0.0 0.0 0.336 400 -0.333
5233 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 357 -0.19
5234 panel_3.stl SPECULAR TUMBLING 2.124 0.0 1.525 400 -0.333
5235 rod_2.stl DIFFUSE STABLE 0.491 0.0 0.0 400 -0.333
5236 cone_1.stl DIFFUSE STABLE 0.0 2.198 0.0 400 -0.333
5237 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
524 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
5242 antenna_1.stl SPECULAR STABLE 2.434 0.0 0.0 400 -0.333
5243 bus_3.stl DIFFUSE STABLE 0.0 0.993 0.0 400 -0.333
5244 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5245 panel_2.stl DIFFUSE TUMBLING 1.243 1.195 2.059 400 -0.333
5247 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 283 0.057
5248 panel_2.stl SPECULAR TUMBLING 0.453 2.929 1.359 400 -0.333
5250 bus_1.stl DIFFUSE STABLE 0.0 2.606 0.0 400 -0.333
5253 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5255 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 294 0.02
5256 bus_2.stl DIFFUSE TUMBLING 0.983 1.594 1.587 387 -0.29
5258 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.753 335 -0.117
5259 bus_1.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
526 cone_3.stl DIFFUSE STABLE 0.0 0.0 1.157 296 0.013
5261 bus_1.stl DIFFUSE STABLE 2.235 0.0 0.0 354 -0.18
5262 rod_1.stl DIFFUSE STABLE 0.0 0.0 1.764 400 -0.333
5263 antenna_3.stl SPECULAR STABLE 0.0 0.0 0.0 394 -0.313
5265 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
5266 bus_2.stl DIFFUSE TUMBLING 2.907 1.659 0.521 400 -0.333
5267 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 293 0.023
5268 rod_3.stl DIFFUSE TUMBLING 0.0 0.946 2.232 380 -0.267
527 rod_1.stl DIFFUSE TUMBLING 0.935 0.285 0.548 400 -0.333
5270 rod_2.stl DIFFUSE STABLE 2.168 0.0 0.0 379 -0.263
5272 cone_3.stl DIFFUSE TUMBLING 0.778 2.053 1.309 286 0.047
5274 bus_1.stl DIFFUSE TUMBLING 0.626 3.07 0.6 312 -0.04
5275 panel_2.stl SOLAR TUMBLING 2.118 0.738 2.763 400 -0.333
5278 rod_3.stl DIFFUSE TUMBLING 1.5 0.0 3.011 400 -0.333
5279 panel_2.stl SOLAR TUMBLING 0.516 0.0 1.377 400 -0.333
528 rod_2.stl DIFFUSE TUMBLING 2.929 2.784 0.0 400 -0.333
5280 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 350 -0.167
5282 antenna_1.stl SPECULAR STABLE 0.0 0.0 0.0 400 -0.333
5283 panel_3.stl SPECULAR TUMBLING 0.376 1.779 0.0 254 0.153
5284 antenna_1.stl SPECULAR STABLE 0.0 0.305 0.0 400 -0.333
5285 antenna_3.stl SPECULAR TUMBLING 0.0 1.073 1.925 400 -0.333
5287 panel_3.stl SOLAR STABLE 0.0 2.444 0.0 400 -0.333
5288 panel_1.stl DIFFUSE TUMBLING 2.838 0.915 0.637 255 0.15
5289 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
529 antenna_1.stl SPECULAR STABLE 0.0 0.861 0.0 400 -0.333
5290 cone_1.stl DIFFUSE STABLE 0.0 0.264 0.0 400 -0.333
5291 bus_3.stl DIFFUSE TUMBLING 0.849 2.463 1.534 400 -0.333
5292 antenna_1.stl SPECULAR STABLE 0.0 0.913 0.0 400 -0.333
5294 bus_2.stl DIFFUSE STABLE 1.891 0.0 0.0 400 -0.333
5295 cone_2.stl DIFFUSE TUMBLING 1.2 0.66 2.563 400 -0.333
5296 bus_2.stl DIFFUSE STABLE 0.0 0.604 0.0 259 0.137
5298 panel_2.stl SPECULAR STABLE 0.0 2.809 0.0 285 0.05
53 bus_2.stl DIFFUSE TUMBLING 0.0 1.107 3.131 400 -0.333
530 antenna_1.stl SPECULAR STABLE 0.0 3.067 0.0 400 -0.333
5301 antenna_2.stl SPECULAR STABLE 0.0 0.0 0.0 267 0.11
5302 cone_1.stl DIFFUSE TUMBLING 1.919 1.876 0.0 273 0.09
5303 bus_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5304 panel_1.stl SOLAR STABLE 0.464 0.0 0.0 400 -0.333
5305 rod_1.stl DIFFUSE TUMBLING 0.634 0.604 1.48 400 -0.333
5306 cone_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5308 rod_1.stl DIFFUSE STABLE 0.0 0.0 0.0 273 0.09
5309 rod_1.stl DIFFUSE TUMBLING 2.801 0.229 1.782 382 -0.273
531 rod_2.stl DIFFUSE TUMBLING 2.896 0.77 0.0 400 -0.333
5310 panel_2.stl SOLAR STABLE 0.0 1.279 0.0 400 -0.333
5311 panel_2.stl DIFFUSE STABLE 0.0 2.124 0.0 400 -0.333
5312 bus_2.stl DIFFUSE TUMBLING 0.719 3.067 2.93 349 -0.163
5313 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 366 -0.22
5314 panel_1.stl DIFFUSE STABLE 0.0 0.61 0.0 336 -0.12
5315 antenna_1.stl SPECULAR TUMBLING 1.448 2.187 3.139 400 -0.333
5319 panel_2.stl SPECULAR TUMBLING 2.262 1.332 3.047 365 -0.217
5321 panel_1.stl SOLAR TUMBLING 0.532 0.0 1.207 400 -0.333
5323 cone_2.stl DIFFUSE STABLE 0.0 0.0 0.0 369 -0.23
5325 bus_3.stl DIFFUSE TUMBLING 2.799 2.24 0.0 400 -0.333
5327 cone_1.stl DIFFUSE TUMBLING 1.696 1.414 0.0 281 0.063
5328 cone_2.stl DIFFUSE STABLE 0.0 0.0 2.972 272 0.093
5329 bus_3.stl DIFFUSE TUMBLING 1.194 2.308 1.772 400 -0.333
533 antenna_2.stl SPECULAR STABLE 0.0 2.985 0.0 294 0.02
5330 cone_1.stl DIFFUSE STABLE 0.0 0.88 0.0 400 -0.333
5332 bus_3.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
5333 cone_3.stl DIFFUSE STABLE 0.0 0.0 2.047 400 -0.333
5334 panel_1.stl SPECULAR TUMBLING 0.0 2.203 0.642 400 -0.333
5337 cone_1.stl DIFFUSE STABLE 0.0 0.0 0.0 304 -0.013
5339 rod_2.stl DIFFUSE STABLE 0.0 0.0 0.0 400 -0.333
